family,symbol,engine,seed,fold_id,trade_id,entry_time,exit_time,side,holding_bars,net_return,funding,fees_plus_slippage,exit_reason
volatility_breakout,BTCUSDT,random_search,341110,5,8,2023-08-08T13:00:00.000+0000,2023-08-08T13:00:00.000+0000,long,1,-0.00773589,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,5,9,2023-08-15T20:00:00.000+0000,2023-08-15T21:00:00.000+0000,short,2,-0.00195290,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,5,10,2023-08-17T01:00:00.000+0000,2023-08-17T03:00:00.000+0000,short,3,-0.00319446,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,5,11,2023-08-17T16:00:00.000+0000,2023-08-17T22:00:00.000+0000,short,7,0.03934704,-0.00010000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,5,12,2023-08-23T17:00:00.000+0000,2023-08-23T21:00:00.000+0000,long,5,-0.00317348,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,5,13,2023-08-29T15:00:00.000+0000,2023-08-29T17:00:00.000+0000,long,3,0.01411529,-0.00010934,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,5,14,2023-08-31T17:00:00.000+0000,2023-08-31T17:00:00.000+0000,short,1,-0.00416087,-0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,5,15,2023-09-11T15:00:00.000+0000,2023-09-11T17:00:00.000+0000,short,3,-0.00332008,-0.00001838,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,5,16,2023-09-18T11:00:00.000+0000,2023-09-18T13:00:00.000+0000,long,3,0.00407538,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,6,1,2023-11-16T16:00:00.000+0000,2023-11-18T18:00:00.000+0000,short,51,-0.00814915,-0.00072014,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,6,2,2023-12-12T18:00:00.000+0000,2023-12-16T00:00:00.000+0000,short,79,-0.02941558,-0.00104672,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,6,3,2023-12-20T17:00:00.000+0000,2023-12-20T22:00:00.000+0000,short,6,0.00135029,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,7,1,2024-01-01T20:00:00.000+0000,2024-01-12T16:00:00.000+0000,long,261,0.00463472,0.00473037,0.00050000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,7,2,2024-01-12T17:00:00.000+0000,2024-01-26T16:00:00.000+0000,short,336,0.03949360,-0.00420000,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,7,3,2024-01-26T17:00:00.000+0000,2024-03-19T22:00:00.000+0000,long,1278,0.38525134,0.03776828,0.00100000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,8,1,2024-04-12T19:00:00.000+0000,2024-04-13T19:00:00.000+0000,short,25,0.02534018,-0.00030000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,8,2,2024-04-22T15:00:00.000+0000,2024-05-01T18:00:00.000+0000,short,220,0.11132351,-0.00132363,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,8,3,2024-05-05T19:00:00.000+0000,2024-05-07T23:00:00.000+0000,long,53,-0.02540369,0.00023990,0.00050000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,8,4,2024-05-08T00:00:00.000+0000,2024-05-15T18:00:00.000+0000,short,187,-0.05445632,-0.00147584,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,8,5,2024-05-15T19:00:00.000+0000,2024-06-11T09:00:00.000+0000,long,639,0.01779456,0.00731853,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,8,6,2024-06-11T10:00:00.000+0000,2024-06-17T22:00:00.000+0000,short,157,0.00642653,-0.00190000,0.00100000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,9,1,2024-07-10T05:00:00.000+0000,2024-07-10T05:00:00.000+0000,long,1,-0.00677740,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,9,2,2024-07-15T23:00:00.000+0000,2024-07-16T04:00:00.000+0000,long,6,0.00201556,-0.00005062,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,9,3,2024-08-08T22:00:00.000+0000,2024-08-08T23:00:00.000+0000,long,2,0.00795105,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,9,4,2024-08-13T17:00:00.000+0000,2024-08-13T18:00:00.000+0000,long,2,-0.00616782,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,10,1,2024-09-19T00:00:00.000+0000,2024-09-30T01:00:00.000+0000,long,266,0.04695405,0.00155782,0.00050000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,2,2024-09-30T02:00:00.000+0000,2024-10-04T12:00:00.000+0000,short,107,0.04350921,-0.00093504,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,3,2024-10-04T13:00:00.000+0000,2024-10-09T18:00:00.000+0000,long,126,-0.01207003,0.00051027,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,4,2024-10-09T19:00:00.000+0000,2024-10-11T15:00:00.000+0000,short,45,-0.01819576,-0.00013979,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,5,2024-10-11T16:00:00.000+0000,2024-10-13T14:00:00.000+0000,long,47,-0.00089761,0.00013184,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,6,2024-10-13T15:00:00.000+0000,2024-10-14T03:00:00.000+0000,short,13,-0.03387936,-0.00009367,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,7,2024-10-14T04:00:00.000+0000,2024-10-18T01:00:00.000+0000,long,94,0.05707501,0.00116825,0.00100000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,10,8,2024-10-18T04:00:00.000+0000,2024-10-21T13:00:00.000+0000,long,82,-0.00419565,0.00100000,0.00050000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,9,2024-10-21T14:00:00.000+0000,2024-10-24T13:00:00.000+0000,short,72,-0.00874850,-0.00090000,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,10,2024-10-24T14:00:00.000+0000,2024-10-25T17:00:00.000+0000,long,28,-0.01716697,0.00040000,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,11,2024-10-25T18:00:00.000+0000,2024-10-28T19:00:00.000+0000,short,74,-0.04088913,-0.00080419,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,12,2024-10-28T20:00:00.000+0000,2024-10-31T14:00:00.000+0000,long,67,0.01595371,0.00080000,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,13,2024-10-31T15:00:00.000+0000,2024-11-05T14:00:00.000+0000,short,120,0.01067267,-0.00150000,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,14,2024-11-05T15:00:00.000+0000,2024-11-13T03:00:00.000+0000,long,181,0.21972143,0.00378218,0.00100000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,10,15,2024-11-17T20:00:00.000+0000,2024-11-23T16:00:00.000+0000,long,141,0.08065237,0.00257549,0.00050000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,16,2024-11-23T17:00:00.000+0000,2024-11-27T15:00:00.000+0000,short,95,0.02176306,-0.00223081,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,17,2024-11-27T16:00:00.000+0000,2024-12-01T02:00:00.000+0000,long,83,0.00039639,0.00154345,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,18,2024-12-01T03:00:00.000+0000,2024-12-01T21:00:00.000+0000,short,19,-0.02148227,-0.00029581,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,19,2024-12-01T22:00:00.000+0000,2024-12-02T08:00:00.000+0000,long,11,-0.02957762,0.00050282,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,20,2024-12-02T09:00:00.000+0000,2024-12-04T20:00:00.000+0000,short,60,-0.03861150,-0.00139166,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,21,2024-12-04T21:00:00.000+0000,2024-12-05T15:00:00.000+0000,long,19,0.02454891,0.00100071,0.00100000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,10,22,2024-12-08T22:00:00.000+0000,2024-12-08T23:00:00.000+0000,short,2,-0.01142103,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,10,23,2024-12-09T03:00:00.000+0000,2024-12-09T20:00:00.000+0000,long,18,-0.03076498,0.00032147,0.00050000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,24,2024-12-09T21:00:00.000+0000,2024-12-11T14:00:00.000+0000,short,42,-0.03419215,-0.00050000,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,25,2024-12-11T15:00:00.000+0000,2024-12-12T19:00:00.000+0000,long,29,-0.00140453,0.00040000,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,10,26,2024-12-12T20:00:00.000+0000,2024-12-12T20:00:00.000+0000,short,1,-0.00640646,-0.00000000,0.00100000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,10,27,2024-12-13T00:00:00.000+0000,2024-12-14T22:00:00.000+0000,short,47,-0.01137331,-0.00056750,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,11,1,2024-12-18T05:00:00.000+0000,2024-12-28T14:00:00.000+0000,long,250,-0.09237047,0.00292479,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,11,2,2024-12-30T22:00:00.000+0000,2024-12-31T15:00:00.000+0000,long,18,0.03527987,0.00020000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,11,3,2024-12-31T18:00:00.000+0000,2025-01-03T21:00:00.000+0000,long,76,0.04219872,0.00085242,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,11,4,2025-01-09T08:00:00.000+0000,2025-01-14T17:00:00.000+0000,long,130,0.03540422,0.00090115,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,11,5,2025-01-15T14:00:00.000+0000,2025-01-31T12:00:00.000+0000,long,383,0.06055272,0.00381045,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,11,6,2025-02-02T22:00:00.000+0000,2025-02-08T21:00:00.000+0000,long,144,-0.00310350,0.00069669,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,11,7,2025-02-10T04:00:00.000+0000,2025-02-10T05:00:00.000+0000,long,2,0.00166386,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,11,8,2025-02-10T15:00:00.000+0000,2025-02-10T15:00:00.000+0000,long,1,-0.00097411,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,11,9,2025-02-13T21:00:00.000+0000,2025-02-13T21:00:00.000+0000,long,1,0.00168458,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,11,10,2025-02-25T12:00:00.000+0000,2025-03-14T22:00:00.000+0000,long,419,-0.04080515,0.00143021,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,12,1,2025-03-28T15:00:00.000+0000,2025-04-07T08:00:00.000+0000,short,234,0.09577309,-0.00119799,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,12,2,2025-04-13T18:00:00.000+0000,2025-06-12T22:00:00.000+0000,short,1445,-0.22793383,-0.00581055,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,13,1,2025-06-17T17:00:00.000+0000,2025-06-25T10:00:00.000+0000,short,186,-0.03491256,-0.00060199,0.00050000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,13,2,2025-06-25T11:00:00.000+0000,2025-07-01T14:00:00.000+0000,long,148,-0.01241375,0.00052212,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,13,3,2025-07-01T15:00:00.000+0000,2025-07-02T16:00:00.000+0000,short,26,-0.03359567,-0.00010449,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,13,4,2025-07-02T17:00:00.000+0000,2025-07-15T14:00:00.000+0000,long,310,0.05737677,0.00226787,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,13,5,2025-07-15T15:00:00.000+0000,2025-08-07T10:00:00.000+0000,short,548,-0.00050027,-0.00588772,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,13,6,2025-08-07T11:00:00.000+0000,2025-08-18T01:00:00.000+0000,long,255,-0.00278990,0.00242342,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,13,7,2025-08-18T02:00:00.000+0000,2025-09-02T13:00:00.000+0000,short,372,0.04385848,-0.00294476,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,341110,13,8,2025-09-02T14:00:00.000+0000,2025-09-10T22:00:00.000+0000,long,201,0.02275936,0.00146776,0.00100000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,14,1,2025-10-10T21:00:00.000+0000,2025-10-15T07:00:00.000+0000,long,107,-0.01383437,-0.00007618,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,14,2,2025-10-17T01:00:00.000+0000,2025-10-17T01:00:00.000+0000,long,1,-0.00015973,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,14,3,2025-10-17T06:00:00.000+0000,2025-10-20T15:00:00.000+0000,long,82,0.02552495,-0.00015775,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,14,4,2025-10-21T15:00:00.000+0000,2025-10-25T14:00:00.000+0000,long,96,-0.00526524,0.00031848,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,14,5,2025-10-30T06:00:00.000+0000,2025-11-03T04:00:00.000+0000,long,95,-0.02214725,0.00085089,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,14,6,2025-11-04T06:00:00.000+0000,2025-11-08T17:00:00.000+0000,long,108,-0.02156568,0.00073447,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,14,7,2025-11-12T16:00:00.000+0000,2025-11-29T07:00:00.000+0000,long,400,-0.11638080,0.00233717,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,14,8,2025-12-01T01:00:00.000+0000,2025-12-06T20:00:00.000+0000,long,140,0.02964883,0.00036796,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,14,9,2025-12-07T18:00:00.000+0000,2025-12-07T19:00:00.000+0000,long,2,0.00472922,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,341110,14,10,2025-12-07T22:00:00.000+0000,2025-12-09T22:00:00.000+0000,long,49,0.02899165,0.00022075,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,0,1,2022-06-13T02:00:00.000+0000,2022-06-13T15:00:00.000+0000,short,14,0.09998681,0.00003182,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,0,2,2022-06-14T02:00:00.000+0000,2022-06-14T02:00:00.000+0000,short,1,-0.03385765,-0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,0,3,2022-06-18T07:00:00.000+0000,2022-06-18T10:00:00.000+0000,short,4,0.00119908,-0.00004575,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,1,1,2022-07-26T01:00:00.000+0000,2022-07-28T15:00:00.000+0000,short,63,-0.12551283,-0.00044169,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,1,2,2022-07-28T17:00:00.000+0000,2022-07-28T17:00:00.000+0000,short,1,-0.01009916,-0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,1,3,2022-07-29T02:00:00.000+0000,2022-07-29T11:00:00.000+0000,short,10,0.00485653,-0.00010000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,1,4,2022-07-29T23:00:00.000+0000,2022-07-30T19:00:00.000+0000,short,21,0.00016398,-0.00030000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,1,5,2022-07-31T19:00:00.000+0000,2022-09-13T18:00:00.000+0000,short,1056,0.14552441,-0.00357230,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,1,6,2022-09-16T03:00:00.000+0000,2022-09-21T17:00:00.000+0000,short,135,-0.00811834,-0.00053583,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,1,7,2022-09-23T20:00:00.000+0000,2022-09-23T21:00:00.000+0000,short,2,-0.01120518,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,1,8,2022-09-24T18:00:00.000+0000,2022-09-26T22:00:00.000+0000,short,53,-0.00392823,-0.00014778,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,2,1,2022-11-08T04:00:00.000+0000,2022-11-08T05:00:00.000+0000,short,2,0.02174369,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,2,2,2022-11-08T19:00:00.000+0000,2022-11-08T20:00:00.000+0000,short,2,0.02375902,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,2,3,2022-11-21T20:00:00.000+0000,2022-11-21T20:00:00.000+0000,short,1,-0.00444583,-0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,2,4,2022-12-16T10:00:00.000+0000,2022-12-16T10:00:00.000+0000,short,1,0.00213666,-0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,2,5,2022-12-19T23:00:00.000+0000,2022-12-19T23:00:00.000+0000,short,1,-0.00182257,-0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,3,1,2023-03-03T02:00:00.000+0000,2023-03-03T02:00:00.000+0000,short,1,-0.00946229,-0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,3,2,2023-03-22T20:00:00.000+0000,2023-03-22T20:00:00.000+0000,short,1,-0.02457207,-0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,4,1,2023-04-10T23:00:00.000+0000,2023-04-17T11:00:00.000+0000,long,157,-0.00170120,0.00141923,0.00050000,signal_reverse
volatility_breakout,BTCUSDT,random_search,605142,4,2,2023-04-17T12:00:00.000+0000,2023-04-26T09:00:00.000+0000,short,214,0.02248181,-0.00145246,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,605142,4,3,2023-04-26T10:00:00.000+0000,2023-04-26T19:00:00.000+0000,long,10,-0.03288465,0.00010000,0.00100000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,4,4,2023-04-30T20:00:00.000+0000,2023-05-01T19:00:00.000+0000,long,24,-0.05276134,-0.00003369,0.00050000,signal_reverse
volatility_breakout,BTCUSDT,random_search,605142,4,5,2023-05-01T20:00:00.000+0000,2023-05-03T21:00:00.000+0000,short,50,-0.03934311,-0.00028011,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,605142,4,6,2023-05-03T22:00:00.000+0000,2023-05-12T02:00:00.000+0000,long,197,-0.08259275,0.00137957,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,605142,4,7,2023-05-12T03:00:00.000+0000,2023-05-28T21:00:00.000+0000,short,403,-0.04409101,-0.00286145,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,605142,4,8,2023-05-28T22:00:00.000+0000,2023-05-31T04:00:00.000+0000,long,55,-0.02245229,0.00051428,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,605142,4,9,2023-05-31T05:00:00.000+0000,2023-06-06T16:00:00.000+0000,short,156,0.03203133,-0.00127762,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,605142,4,10,2023-06-06T17:00:00.000+0000,2023-06-07T21:00:00.000+0000,long,29,-0.00902271,0.00024005,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,605142,4,11,2023-06-07T22:00:00.000+0000,2023-06-16T15:00:00.000+0000,short,210,0.01004590,-0.00121272,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,605142,4,12,2023-06-16T16:00:00.000+0000,2023-06-23T22:00:00.000+0000,long,175,0.17022985,0.00142805,0.00100000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,5,1,2023-07-13T19:00:00.000+0000,2023-07-13T20:00:00.000+0000,long,2,0.00333162,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,5,2,2023-08-02T00:00:00.000+0000,2023-08-02T02:00:00.000+0000,long,3,0.00272605,0.00010000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,5,3,2023-08-08T12:00:00.000+0000,2023-08-08T13:00:00.000+0000,long,2,-0.00321979,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,5,4,2023-08-08T17:00:00.000+0000,2023-08-08T21:00:00.000+0000,long,5,0.00341107,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,5,5,2023-08-23T17:00:00.000+0000,2023-08-23T18:00:00.000+0000,long,2,0.00209841,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,5,6,2023-08-29T17:00:00.000+0000,2023-08-29T17:00:00.000+0000,long,1,-0.00436947,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,5,7,2023-09-12T11:00:00.000+0000,2023-09-12T11:00:00.000+0000,long,1,-0.00287482,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,5,8,2023-09-14T01:00:00.000+0000,2023-09-14T01:00:00.000+0000,long,1,-0.01376097,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,6,1,2023-10-23T23:00:00.000+0000,2023-10-28T04:00:00.000+0000,short,102,-0.02280827,-0.00130000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,6,2,2023-11-09T17:00:00.000+0000,2023-11-13T00:00:00.000+0000,short,80,-0.01978713,-0.00171542,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,6,3,2023-11-13T02:00:00.000+0000,2023-11-13T02:00:00.000+0000,short,1,0.00077910,-0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,6,4,2023-11-16T16:00:00.000+0000,2023-11-18T18:00:00.000+0000,short,51,-0.00814915,-0.00072014,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,6,5,2023-12-12T18:00:00.000+0000,2023-12-16T00:00:00.000+0000,short,79,-0.02941558,-0.00104672,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,6,6,2023-12-20T17:00:00.000+0000,2023-12-20T22:00:00.000+0000,short,6,0.00135029,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,7,1,2023-12-26T10:00:00.000+0000,2024-01-01T19:00:00.000+0000,short,154,-0.02041233,-0.00689345,0.00050000,signal_reverse
volatility_breakout,BTCUSDT,random_search,605142,7,2,2024-01-01T20:00:00.000+0000,2024-01-12T16:00:00.000+0000,long,261,0.00413472,0.00473037,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,605142,7,3,2024-01-12T17:00:00.000+0000,2024-01-26T14:00:00.000+0000,short,334,0.04818810,-0.00410000,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,605142,7,4,2024-01-26T15:00:00.000+0000,2024-03-16T23:00:00.000+0000,long,1209,0.43543654,0.03573160,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,605142,7,5,2024-03-17T00:00:00.000+0000,2024-03-19T22:00:00.000+0000,short,71,0.04049070,-0.00213668,0.00100000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,8,1,2024-03-24T23:00:00.000+0000,2024-04-13T19:00:00.000+0000,long,477,-0.03896505,0.01197548,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,8,2,2024-04-22T15:00:00.000+0000,2024-05-01T18:00:00.000+0000,long,220,-0.11232351,0.00132363,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,8,3,2024-05-05T19:00:00.000+0000,2024-06-17T22:00:00.000+0000,long,1036,0.03942066,0.01093427,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,9,1,2024-06-30T23:00:00.000+0000,2024-06-30T23:00:00.000+0000,long,1,-0.00254786,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,9,2,2024-07-01T02:00:00.000+0000,2024-07-01T02:00:00.000+0000,long,1,-0.00371851,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,9,3,2024-07-10T05:00:00.000+0000,2024-07-10T05:00:00.000+0000,long,1,-0.00677740,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,9,4,2024-07-13T23:00:00.000+0000,2024-07-13T23:00:00.000+0000,long,1,-0.00513754,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,9,5,2024-07-14T22:00:00.000+0000,2024-07-14T22:00:00.000+0000,long,1,-0.00749476,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,9,6,2024-07-15T03:00:00.000+0000,2024-07-15T04:00:00.000+0000,long,2,0.00147772,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,9,7,2024-07-15T23:00:00.000+0000,2024-07-15T23:00:00.000+0000,long,1,0.00527835,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,9,8,2024-07-19T17:00:00.000+0000,2024-07-19T18:00:00.000+0000,long,2,0.00510644,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,9,9,2024-07-27T14:00:00.000+0000,2024-07-27T14:00:00.000+0000,long,1,-0.00416298,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,9,10,2024-08-08T22:00:00.000+0000,2024-08-08T23:00:00.000+0000,long,2,0.00795105,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,9,11,2024-08-18T03:00:00.000+0000,2024-08-18T03:00:00.000+0000,long,1,-0.01373375,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,9,12,2024-08-23T18:00:00.000+0000,2024-08-23T20:00:00.000+0000,long,3,0.00924595,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,9,13,2024-08-23T22:00:00.000+0000,2024-08-23T22:00:00.000+0000,long,1,-0.00487140,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,9,14,2024-09-09T17:00:00.000+0000,2024-09-09T17:00:00.000+0000,long,1,0.00107471,0.00000000,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,9,15,2024-09-13T16:00:00.000+0000,2024-09-13T16:00:00.000+0000,long,1,-0.00388697,-0.00002443,0.00050000,signal_close
volatility_breakout,BTCUSDT,random_search,605142,10,1,2024-09-27T15:00:00.000+0000,2024-09-30T09:00:00.000+0000,long,67,-0.04210492,0.00039566,0.00050000,signal_reverse
volatility_breakout,BTCUSDT,random_search,605142,10,2,2024-09-30T10:00:00.000+0000,2024-10-04T12:00:00.000+0000,short,99,0.02442875,-0.00085565,0.00100000,signal_reverse
volatility_breakout,BTCUSDT,random_search,605142,10,3,2024-10-04T13:00:00.000+0000,2024-10-09T18:00:00.000+0000,long,126,-0.01207003,0.00051027,0.00100000,signal_reverse
