round,family,symbol,seed,scenario,n_bars,total_return,sharpe,ann_volatility,max_drawdown,ci_low,ci_high,ci_excludes_zero,bh_total_return,beats_bh,positive
R3,funding,BTCUSDT,707014,maker_2_1,32385,-0.1731762996875007,0.0033434796428323333,0.3240873441398634,-0.4938166309920249,-0.010276138314387591,0.009715806362749026,False,0.5230520209126748,False,False
R3,funding,BTCUSDT,707014,no_fees,32385,-0.0696655007580591,0.10176027682123288,0.32404599993096084,-0.47414188787398037,-0.009188106529207275,0.010776421925858983,False,0.5235082851004165,False,False
R3,funding,BTCUSDT,707014,gross,32385,-0.0529050585949673,0.1166348279587881,0.32400045784251263,-0.47736798892426524,-0.009090735907782128,0.011043629909644123,False,1.0065896149726061,False,False
R3,funding,BTCUSDT,765570,taker_4_1,32385,-0.5669236077657662,-0.5491581597176691,0.3193478850972325,-0.6926350459096737,-0.01645014056094376,0.004295496996234971,False,0.522747844787544,False,False
R3,funding,BTCUSDT,765570,maker_2_1,32385,-0.5170020241076212,-0.45694540983498705,0.31926893972434006,-0.6707195178313212,-0.015401267818511949,0.005184356168772625,False,0.5230520209126748,False,False
R3,funding,BTCUSDT,765570,no_fees,32385,-0.4311596644033705,-0.31849055768805296,0.3192008161189691,-0.6348946075936599,-0.013798155542312658,0.006527269466819453,False,0.5235082851004165,False,False
R3,funding,BTCUSDT,765570,gross,32385,-0.42296226622354904,-0.3064038724906942,0.3191813624353099,-0.6325387051029838,-0.01358001186165315,0.006815134984016587,False,1.0065896149726061,False,False
R3,funding,BTCUSDT,891022,taker_4_1,32385,-0.45792089956565796,-0.3262326994975042,0.3354068846492105,-0.5909241335406552,-0.014517365051076255,0.007249784925837979,False,0.522747844787544,False,False
R3,funding,BTCUSDT,891022,maker_2_1,32385,-0.40413402396694476,-0.24994108703329576,0.3354062777822475,-0.5853221710126673,-0.01376435228243175,0.00807895929196209,False,0.5230520209126748,False,False
R3,funding,BTCUSDT,891022,no_fees,32385,-0.31331228799181454,-0.13548966135873286,0.3354387603984303,-0.576777852390328,-0.01252678092132226,0.009349195161594069,False,0.5235082851004165,False,False
R3,funding,BTCUSDT,891022,gross,32385,-0.32728702516272745,-0.15207848799742787,0.33543225019412704,-0.57783218056321,-0.012671962390115555,0.009163381886507067,False,1.0065896149726061,False,False
R3,funding,ETHUSDT,278037,taker_4_1,32385,-0.39765631456699924,-0.10795317368778536,0.4268063239478039,-0.6238854426439149,-0.012383448469447934,0.00951340483300059,False,-0.2190192992677874,False,False
R3,funding,ETHUSDT,278037,maker_2_1,32385,-0.3164541176741025,-0.027847570554128356,0.42676805075331165,-0.5967679056837736,-0.011510614033192989,0.010363374804914973,False,-0.21886363421170063,False,False
R3,funding,ETHUSDT,278037,no_fees,32385,-0.17372118103171297,0.09232969694544137,0.42674798710272843,-0.5523969394047793,-0.010200060181489942,0.01166141750679029,False,-0.21863013662755293,True,False
R3,funding,ETHUSDT,278037,gross,32385,-0.12866786718681944,0.12599731981338455,0.4267742849820264,-0.5444882534727422,-0.009873480961049175,0.012006152008695105,False,0.009306446361522447,False,False
R3,funding,ETHUSDT,341110,taker_4_1,32385,-0.6722984076355617,-0.5206837833690506,0.4144109530646521,-0.746751388202042,-0.01539696825989349,0.003443401496658227,False,-0.2190192992677874,False,False
R3,funding,ETHUSDT,341110,maker_2_1,32385,-0.6407585118516268,-0.4608257036762427,0.414355287313651,-0.7228178230834529,-0.014698642758773582,0.004162682747114748,False,-0.21886363421170063,False,False
R3,funding,ETHUSDT,341110,no_fees,32385,-0.5876880000856662,-0.3709785934633732,0.4143050986282081,-0.6826266287354055,-0.013683622851714075,0.005241506283777409,False,-0.21863013662755293,False,False
R3,funding,ETHUSDT,341110,gross,32385,-0.5695207699555133,-0.3427630788401517,0.414341349970283,-0.6691819570629871,-0.01345296181906272,0.0055839853019377505,False,0.009306446361522447,False,False
R3,funding,ETHUSDT,605142,taker_4_1,32385,-0.5264905059967511,-0.19448028851460775,0.4703550979085685,-0.6759325580232258,-0.01257886631584158,0.007511954768126362,False,-0.2190192992677874,False,False
R3,funding,ETHUSDT,605142,maker_2_1,32385,-0.4760487262469715,-0.1362852264711983,0.470341812565216,-0.6489310368070893,-0.011946378553461093,0.008174013421926222,False,-0.21886363421170063,False,False
R3,funding,ETHUSDT,605142,no_fees,32385,-0.39016328977723425,-0.04898365632408073,0.4703488902506068,-0.6171529450316506,-0.011050001055531423,0.009015594379407951,False,-0.21863013662755293,False,False
R3,funding,ETHUSDT,605142,gross,32385,-0.3544070729573281,-0.016174289966856607,0.47039199732960196,-0.6016598900512274,-0.010651936488320078,0.009402286965739033,False,0.009306446361522447,False,False
R3,funding,ETHUSDT,671194,taker_4_1,32385,-0.7503708156723126,-0.6007578125167468,0.4535616232380785,-0.7871709601588007,-0.018258867272604,0.004685949278677234,False,-0.2190192992677874,False,False
R3,funding,ETHUSDT,671194,maker_2_1,32385,-0.7210566063907314,-0.5345779059410034,0.4535460114308869,-0.7622735755734253,-0.01763662303480753,0.005356808933276444,False,-0.21886363421170063,False,False
R3,funding,ETHUSDT,671194,no_fees,32385,-0.6705242781685072,-0.4352686150859272,0.45355477704380964,-0.7272975505855759,-0.016575431877466993,0.00638634433734493,False,-0.21863013662755293,False,False
R3,funding,ETHUSDT,671194,gross,32385,-0.66600584444518,-0.42711781961931594,0.4535689914792034,-0.7193847956340017,-0.016565872894059485,0.006364385086629043,False,0.009306446361522447,False,False
R3,funding,ETHUSDT,683778,taker_4_1,32385,-0.7592650609175068,-0.6071304871877291,0.4599615179953663,-0.8044941616946131,-0.017658064363950673,0.004748383600206476,False,-0.2190192992677874,False,False
R3,funding,ETHUSDT,683778,maker_2_1,32385,-0.7262165993895555,-0.5315248595999649,0.45994260090855055,-0.7780077498492215,-0.016941658825281487,0.005516425049001972,False,-0.21886363421170063,False,False
R3,funding,ETHUSDT,683778,no_fees,32385,-0.6679648232884186,-0.41807451481752994,0.45994749345490565,-0.7314159640534419,-0.015859966232158466,0.006663469714608395,False,-0.21863013662755293,False,False
R3,funding,ETHUSDT,683778,gross,32385,-0.662486680427178,-0.4083991341391886,0.45997572994976904,-0.7270112964494959,-0.015800806021543663,0.006861013680642936,False,0.009306446361522447,False,False
R3,funding,ETHUSDT,692467,taker_4_1,32385,-0.8230223642784805,-0.7885780943767059,0.45962564600141154,-0.8433352515957102,-0.018096607414436087,0.001316428821990189,False,-0.2190192992677874,False,False
R3,funding,ETHUSDT,692467,maker_2_1,32385,-0.8066578687999052,-0.7365814600174436,0.45960823534550577,-0.8289855172646321,-0.017534831169086107,0.001876138212385123,False,-0.21886363421170063,False,False
R3,funding,ETHUSDT,692467,no_fees,32385,-0.7792405793198618,-0.658541806326943,0.4596081609147449,-0.8049679415686137,-0.016691225802674993,0.002801012207459496,False,-0.21863013662755293,False,False
R3,funding,ETHUSDT,692467,gross,32385,-0.7703100564759485,-0.6351417138432471,0.45963493752301116,-0.7972982327357567,-0.016454255265059805,0.0030689674367058027,False,0.009306446361522447,False,False
R3,funding,ETHUSDT,693857,taker_4_1,32385,-0.297136182425105,0.015331286743637814,0.4523903482599322,-0.5534111699092479,-0.010325206601279084,0.010578014633594222,False,-0.2190192992677874,False,False
R3,funding,ETHUSDT,693857,maker_2_1,32385,-0.20778400729723356,0.0868505086698356,0.4523519837565871,-0.5247344100881555,-0.009535459937038093,0.011331975753618667,False,-0.21886363421170063,True,False
R3,funding,ETHUSDT,693857,no_fees,32385,-0.052067439402099125,0.19413767390795236,0.45232802436618724,-0.48381922644790065,-0.008328507190384606,0.01247161952312115,False,-0.21863013662755293,True,False
R3,funding,ETHUSDT,693857,gross,32385,-0.01960841796175561,0.214268440069023,0.4523251961827229,-0.48487785032907926,-0.008101803285324132,0.012723383894873982,False,0.009306446361522447,False,False
R3,funding,ETHUSDT,707014,taker_4_1,32385,-0.67259090519205,-0.43599175657992467,0.45492826904758726,-0.7214582790288816,-0.013526821125256898,0.004480270690741037,False,-0.2190192992677874,False,False
R3,funding,ETHUSDT,707014,maker_2_1,32385,-0.6355138761049743,-0.37228707308582004,0.4548851117394154,-0.6900394915085456,-0.01280065326866017,0.0051675044940020344,False,-0.21886363421170063,False,False
R3,funding,ETHUSDT,707014,no_fees,32385,-0.5719002881421291,-0.27668977002299644,0.4548493223262819,-0.6708768418532343,-0.011860253168007122,0.006186386840731977,False,-0.21863013662755293,False,False
R3,funding,ETHUSDT,707014,gross,32385,-0.5488681903153895,-0.24548119727875814,0.4548803968628303,-0.6673721531028756,-0.011534379271990547,0.006554492052779139,False,0.009306446361522447,False,False
R3,funding,ETHUSDT,765570,taker_4_1,32385,0.6423691108838667,0.5297506387554567,0.41814528568475284,-0.49454883163841534,-0.006149990618284916,0.017616903643242105,False,-0.2190192992677874,True,True
R3,funding,ETHUSDT,765570,maker_2_1,32385,0.8085694379438582,0.5921076138094342,0.41814782014592583,-0.49333241961826213,-0.005463450535957351,0.018364861456889488,False,-0.21886363421170063,True,True
R3,funding,ETHUSDT,765570,no_fees,32385,1.0898395322377077,0.6855960927846424,0.41817941315119,-0.49150322815740044,-0.004433298509593796,0.019485163684062584,False,-0.21863013662755293,True,True
R3,funding,ETHUSDT,765570,gross,32385,1.1358490966698498,0.6996686063929878,0.4181985218560052,-0.49454619689995805,-0.004285385277302259,0.019674531713568016,False,0.009306446361522447,True,True
R3,funding,ETHUSDT,891022,taker_4_1,32385,-0.4564225216483736,-0.16068114327052757,0.4355943006068552,-0.6172632097585887,-0.012059874129387622,0.008361778896758789,False,-0.2190192992677874,False,False
R3,funding,ETHUSDT,891022,maker_2_1,32385,-0.3972996936481801,-0.09660189294373264,0.435567492939953,-0.5842875217605042,-0.0114020147263763,0.00914293012289359,False,-0.21886363421170063,False,False
R3,funding,ETHUSDT,891022,no_fees,32385,-0.2963752185322117,-0.0004681959991544707,0.43555577536656337,-0.5325665965171235,-0.010438832135223397,0.01025702918720274,False,-0.21863013662755293,False,False
R3,funding,ETHUSDT,891022,gross,32385,-0.28499574100498715,0.009530879117379413,0.4355935287542499,-0.5368086378396366,-0.010354568148619148,0.010480308663919496,False,0.009306446361522447,False,False
R3,mean_reversion,BTCUSDT,278037,taker_4_1,32385,-0.651745939165408,-0.5466280486196653,0.38573581485457553,-0.7429309928031103,-0.01603884708441255,0.006161673020111768,False,0.522747844787544,False,False
R3,mean_reversion,BTCUSDT,278037,maker_2_1,32385,-0.6147103357414418,-0.4758525560035289,0.3856950180467758,-0.7221137972188589,-0.015280506934661214,0.0069530894562956445,False,0.5230520209126748,False,False
R3,mean_reversion,BTCUSDT,278037,no_fees,32385,-0.5516654210790246,-0.3696278100593068,0.3856686994968838,-0.6876962114285791,-0.014145031916970792,0.008116245944142276,False,0.5235082851004165,False,False
R3,mean_reversion,BTCUSDT,278037,gross,32385,-0.5632590054276561,-0.38803087420295673,0.38565428232009547,-0.6961600793538223,-0.014350492311133622,0.00771288643570885,False,1.0065896149726061,False,False
R3,mean_reversion,BTCUSDT,341110,taker_4_1,32385,-0.6693993931647269,-0.702191570787154,0.34263887649917973,-0.7140794704638138,-0.01778293067963593,0.0020971258188264555,False,0.522747844787544,False,False
R3,mean_reversion,BTCUSDT,341110,maker_2_1,32385,-0.6362841046052726,-0.6269603759596509,0.3425939802824204,-0.6886356394397677,-0.01701155003281041,0.0029082963500441797,False,0.5230520209126748,False,False
R3,mean_reversion,BTCUSDT,341110,no_fees,32385,-0.5803087512774734,-0.5140218743044722,0.3425631070353843,-0.653651329925118,-0.015720204333391784,0.004074327221683276,False,0.5235082851004165,False,False
R3,mean_reversion,BTCUSDT,341110,gross,32385,-0.5826964463040637,-0.5186044114182886,0.3425323066258881,-0.6584120694412305,-0.015765313770858016,0.004139147655582357,False,1.0065896149726061,False,False
R3,mean_reversion,BTCUSDT,605142,taker_4_1,32385,-0.4660238034948261,-0.21337532068711434,0.40697554838653094,-0.5722792125803724,-0.012487876058250427,0.008769488843841185,False,0.522747844787544,False,False
R3,mean_reversion,BTCUSDT,605142,maker_2_1,32385,-0.3834028904335154,-0.1178104132097591,0.40693576729990494,-0.5529488016475678,-0.011483358754005342,0.009814231218098726,False,0.5230520209126748,False,False
R3,mean_reversion,BTCUSDT,605142,no_fees,32385,-0.23495473316558302,0.025568793969847174,0.40692689678186983,-0.5285550742503875,-0.010084413220671922,0.011566691824711886,False,0.5235082851004165,False,False
R3,mean_reversion,BTCUSDT,605142,gross,32385,-0.22939262093077584,0.030359096334196502,0.4069005011580591,-0.5331860072328458,-0.010047495057045082,0.011583427516189758,False,1.0065896149726061,False,False
R3,mean_reversion,BTCUSDT,671194,taker_4_1,32385,-0.8080279221326596,-1.0272104327757272,0.3684384250441594,-0.8496290109871816,-0.021837133985817592,0.0002704215239810511,False,0.522747844787544,False,False
R3,mean_reversion,BTCUSDT,671194,maker_2_1,32385,-0.7844853144731986,-0.9424723808014723,0.368386925468292,-0.8316934879430065,-0.02100319566092194,0.0012791264964573934,False,0.5230520209126748,False,False
R3,mean_reversion,BTCUSDT,671194,no_fees,32385,-0.743661981809346,-0.8152397405677441,0.36834632900162007,-0.8007102735657974,-0.019650348324452498,0.00272081705193404,False,0.5235082851004165,False,False
R3,mean_reversion,BTCUSDT,671194,gross,32385,-0.749844841945122,-0.8332355804154686,0.36832552822380615,-0.8064456514004572,-0.01976392440141482,0.0024614345243977724,False,1.0065896149726061,False,False
R3,mean_reversion,BTCUSDT,683778,taker_4_1,32385,-0.5500791420364535,-0.42791692116371993,0.3563624936143829,-0.6725568755836602,-0.01493496771341453,0.0062584807072973,False,0.522747844787544,False,False
R3,mean_reversion,BTCUSDT,683778,maker_2_1,32385,-0.5095618755906739,-0.36250472729727484,0.35634520229505956,-0.6489422519232904,-0.014229629037007483,0.0069988641580024874,False,0.5230520209126748,False,False
R3,mean_reversion,BTCUSDT,683778,no_fees,32385,-0.44186626525537986,-0.2643513334182506,0.3563505358854178,-0.6103020012330875,-0.013162559916990514,0.00801926495423112,False,0.5235082851004165,False,False
R3,mean_reversion,BTCUSDT,683778,gross,32385,-0.4313615903971998,-0.2502272233915419,0.35633353539999585,-0.6075818731874174,-0.013071831825898156,0.008238230990655836,False,1.0065896149726061,False,False
R3,mean_reversion,BTCUSDT,692467,taker_4_1,32385,-0.5573317161455279,-0.39099011848845566,0.37950716340471213,-0.7738232726539794,-0.014272941233727974,0.00715616302355481,False,0.522747844787544,False,False
R3,mean_reversion,BTCUSDT,692467,maker_2_1,32385,-0.5219767560895846,-0.33627204254442983,0.37948289651285677,-0.7615028481980423,-0.013668997418578653,0.007746137359293107,False,0.5230520209126748,False,False
R3,mean_reversion,BTCUSDT,692467,no_fees,32385,-0.4636016305981199,-0.254162775590768,0.37947490696942693,-0.7417589662802971,-0.012761216741789065,0.008630522282735599,False,0.5235082851004165,False,False
R3,mean_reversion,BTCUSDT,692467,gross,32385,-0.4602218078718525,-0.24971341050973622,0.3794583215499788,-0.7404688551629848,-0.012771249944633202,0.008611375278325374,False,1.0065896149726061,False,False
R3,mean_reversion,BTCUSDT,693857,taker_4_1,32385,-0.6120297934514063,-0.6153141076740621,0.3284332758237431,-0.7039454379893793,-0.01692059314838191,0.0036779116212814454,False,0.522747844787544,False,False
R3,mean_reversion,BTCUSDT,693857,maker_2_1,32385,-0.5733452674678712,-0.5371293972480727,0.3283986074217598,-0.6853760525585254,-0.01614257025618965,0.004579741901158035,False,0.5230520209126748,False,False
R3,mean_reversion,BTCUSDT,693857,no_fees,32385,-0.5079888877362759,-0.41977604167751953,0.3283820642480931,-0.6553252982342874,-0.014929104162753046,0.005932490180516697,False,0.5235082851004165,False,False
R3,mean_reversion,BTCUSDT,693857,gross,32385,-0.5122765360326922,-0.42704149135550773,0.32835780003627946,-0.6611647589487404,-0.015100284024610128,0.005855082108768189,False,1.0065896149726061,False,False
R3,mean_reversion,BTCUSDT,707014,taker_4_1,32385,-0.5873397805375148,-0.454374050228701,0.37338017706993437,-0.6246414010124497,-0.014962171707738598,0.0057918796910401485,False,0.522747844787544,False,False
R3,mean_reversion,BTCUSDT,707014,maker_2_1,32385,-0.551606925698604,-0.39427589987594025,0.37335056135074657,-0.603245970262808,-0.01435218736721591,0.006466591843875704,False,0.5230520209126748,False,False
R3,mean_reversion,BTCUSDT,707014,no_fees,32385,-0.4921452500256863,-0.30408549190494644,0.3733372008563511,-0.5688552714503308,-0.013378289354750028,0.00751819268554419,False,0.5235082851004165,False,False
R3,mean_reversion,BTCUSDT,707014,gross,32385,-0.5032417680284655,-0.3201279894747754,0.37331763481142943,-0.5747173860926791,-0.01351536188686262,0.0074055135964594294,False,1.0065896149726061,False,False
R3,mean_reversion,BTCUSDT,765570,taker_4_1,32385,-0.8248502488351774,-1.2540759644726243,0.33176331749103766,-0.8485214226296629,-0.02403096332301989,-0.0021862875622608007,False,0.522747844787544,False,False
R3,mean_reversion,BTCUSDT,765570,maker_2_1,32385,-0.8059547415052378,-1.1707096934420438,0.3317283995457138,-0.8338846924317221,-0.023168752221318423,-0.00134264280557488,False,0.5230520209126748,False,False
R3,mean_reversion,BTCUSDT,765570,no_fees,32385,-0.773732501925309,-1.0455040227744816,0.3317151548458918,-0.8092440426023676,-0.021932653166117803,-2.9565582734854104e-05,False,0.5235082851004165,False,False
R3,mean_reversion,BTCUSDT,765570,gross,32385,-0.775100990681074,-1.050553523352986,0.33169045177182893,-0.810015536394448,-0.02215661873519506,3.8005877905078975e-05,False,1.0065896149726061,False,False
R3,mean_reversion,BTCUSDT,891022,taker_4_1,32385,-0.3625888518963386,-0.1914648370002126,0.3377947585276541,-0.632468744293476,-0.012394949701920975,0.008196519128203853,False,0.522747844787544,False,False
R3,mean_reversion,BTCUSDT,891022,maker_2_1,32385,-0.2755095955195038,-0.08897700501913239,0.33775447485871307,-0.6050117846828997,-0.011277672223959073,0.00942655836778547,False,0.5230520209126748,False,False
R3,mean_reversion,BTCUSDT,891022,no_fees,32385,-0.12213658859835863,0.06479183919582704,0.3377396572051512,-0.5599479419404396,-0.009601097720791534,0.011069004577161095,False,0.5235082851004165,False,False
R3,mean_reversion,BTCUSDT,891022,gross,32385,-0.11544252903055652,0.07084144763720021,0.33769683314052024,-0.5559413309695875,-0.0094966572917907,0.011304657122187289,False,1.0065896149726061,False,False
R3,mean_reversion,ETHUSDT,278037,taker_4_1,32385,-0.8032163188714173,-0.934423352032666,0.3892084828716438,-0.8433306893383572,-0.01923091816550285,-0.0005245634788615684,False,-0.2190192992677874,False,False
R3,mean_reversion,ETHUSDT,278037,maker_2_1,32385,-0.7784752400467935,-0.8521645416887007,0.38919574795868744,-0.8248250393938817,-0.018460574316914762,0.00044600316777973584,False,-0.21886363421170063,False,False
R3,mean_reversion,ETHUSDT,278037,no_fees,32385,-0.7354250403429867,-0.7286974053629495,0.3892134040439531,-0.7984733881431262,-0.017303648867665732,0.001901586782619427,False,-0.21863013662755293,False,False
R3,mean_reversion,ETHUSDT,278037,gross,32385,-0.7346805268394117,-0.7267000918642016,0.38922869292438106,-0.795940789084713,-0.017355726795620106,0.0019072879097713268,False,0.009306446361522447,False,False
R3,mean_reversion,ETHUSDT,341110,taker_4_1,32385,-0.794955751913106,-0.8648342760761392,0.40189081187366127,-0.8374392631382105,-0.01939516017936035,0.0005633655892845266,False,-0.2190192992677874,False,False
R3,mean_reversion,ETHUSDT,341110,maker_2_1,32385,-0.7789348176493396,-0.8142534145163838,0.40187449559139415,-0.8252953429456245,-0.018851307916924645,0.0011166023341538486,False,-0.21886363421170063,False,False
R3,mean_reversion,ETHUSDT,341110,no_fees,32385,-0.7525332992154576,-0.7383386522337502,0.40186948859519217,-0.805987104868872,-0.018034487872320797,0.001951574169451697,False,-0.21863013662755293,False,False
R3,mean_reversion,ETHUSDT,341110,gross,32385,-0.7501080118290413,-0.7317380592359811,0.4018823893846943,-0.803824992830706,-0.018049162042270025,0.0020279895314821517,False,0.009306446361522447,False,False
R3,mean_reversion,ETHUSDT,605142,taker_4_1,32385,-0.729880081304648,-0.7136865790181268,0.389490300764164,-0.8204867489218131,-0.017702774141386223,0.002268934730143969,False,-0.2190192992677874,False,False
R3,mean_reversion,ETHUSDT,605142,maker_2_1,32385,-0.7060932975750265,-0.6550590722210238,0.3894979590522579,-0.8053380922120512,-0.017155874394657936,0.002852754719812857,False,-0.21886363421170063,False,False
R3,mean_reversion,ETHUSDT,605142,no_fees,32385,-0.6664391526615128,-0.5670905519108035,0.38953113926495897,-0.780896380543678,-0.016197015089061902,0.003783722974340128,False,-0.21863013662755293,False,False
R3,mean_reversion,ETHUSDT,605142,gross,32385,-0.6609637527967118,-0.5557406566438533,0.3895495047775633,-0.777262090991353,-0.01613937228795475,0.004029271805111012,False,0.009306446361522447,False,False
R3,mean_reversion,ETHUSDT,671194,taker_4_1,32385,-0.8868184963769781,-1.2645631578067347,0.4019449216615821,-0.9102687892991437,-0.023401839226686,-0.0037069252397047897,False,-0.2190192992677874,False,False
R3,mean_reversion,ETHUSDT,671194,maker_2_1,32385,-0.8787068001312169,-1.2180137163269733,0.40193836681076306,-0.9041437160715315,-0.02294691468316402,-0.0032022439763525097,False,-0.21886363421170063,False,False
R3,mean_reversion,ETHUSDT,671194,no_fees,32385,-0.8654397853566246,-1.1481373526680456,0.40194581211071406,-0.8945053345372843,-0.022173419303413475,-0.0024391984823143626,False,-0.21863013662755293,False,False
R3,mean_reversion,ETHUSDT,671194,gross,32385,-0.8683119902539997,-1.1625367219249054,0.4019764473412793,-0.896619749816237,-0.022386286607688245,-0.002628639375083846,False,0.009306446361522447,False,False
R3,mean_reversion,ETHUSDT,683778,taker_4_1,32385,-0.8136768515758106,-0.921589152463687,0.40416662423872124,-0.8509347365038046,-0.01980951133591039,-0.00030000599347347357,False,-0.2190192992677874,False,False
R3,mean_reversion,ETHUSDT,683778,maker_2_1,32385,-0.7914562979235514,-0.8463084127523661,0.40412899953909603,-0.833758074337678,-0.01909010968458295,0.0005582739692763417,False,-0.21886363421170063,False,False
R3,mean_reversion,ETHUSDT,683778,no_fees,32385,-0.7530721465075388,-0.7332993261506862,0.4041065561780334,-0.8042215357625824,-0.01796909916093489,0.001845652786877673,False,-0.21863013662755293,False,False
R3,mean_reversion,ETHUSDT,683778,gross,32385,-0.7465282155831249,-0.7158004007176142,0.40410378521377255,-0.8014947869542359,-0.017799780177536362,0.0020569253111660233,False,0.009306446361522447,False,False
R3,mean_reversion,ETHUSDT,692467,taker_4_1,32385,-0.7607060372143872,-0.7116511417751653,0.41948359108245314,-0.8221337719273245,-0.016734724346530058,0.0014689175207071709,False,-0.2190192992677874,False,False
R3,mean_reversion,ETHUSDT,692467,maker_2_1,32385,-0.7366386682300852,-0.649900521025524,0.4194680405200303,-0.8078881786337337,-0.016123415262736633,0.0021304193805091387,False,-0.21886363421170063,False,False
R3,mean_reversion,ETHUSDT,692467,no_fees,32385,-0.6959379341785825,-0.5572266880977799,0.4194743098039313,-0.785052229838018,-0.015205492657075978,0.0031224755009246264,False,-0.21863013662755293,False,False
R3,mean_reversion,ETHUSDT,692467,gross,32385,-0.690504697893378,-0.5458175434442019,0.41946915999994083,-0.7815540502943754,-0.015169778806852881,0.0032942290496327845,False,0.009306446361522447,False,False
R3,mean_reversion,ETHUSDT,693857,taker_4_1,32385,-0.8449336385639588,-0.9487004442872854,0.43248954078388896,-0.8713052316153247,-0.019547793518738556,-0.0009152640350284643,False,-0.2190192992677874,False,False
R3,mean_reversion,ETHUSDT,693857,maker_2_1,32385,-0.8239927820830003,-0.8695935559396852,0.4324529246865971,-0.856703495297112,-0.01868908524732858,5.712912215106782e-06,False,-0.21886363421170063,False,False
R3,mean_reversion,ETHUSDT,693857,no_fees,32385,-0.7871740076343628,-0.7508463068922913,0.4324335874991455,-0.831734208506973,-0.01753559213681505,0.001405702691925327,False,-0.21863013662755293,False,False
R3,mean_reversion,ETHUSDT,693857,gross,32385,-0.7916243902336711,-0.7639701126441963,0.43246732878502864,-0.8352163703963271,-0.017664079200763932,0.001318232044469619,False,0.009306446361522447,False,False
R3,mean_reversion,ETHUSDT,707014,taker_4_1,32385,-0.8534244031223481,-0.9293366972891255,0.4497086736659699,-0.9040871647306403,-0.019497727501778205,-0.0001760934153676885,False,-0.2190192992677874,False,False
R3,mean_reversion,ETHUSDT,707014,maker_2_1,32385,-0.837680728730737,-0.8679999570651794,0.4497007392324005,-0.8944825540180721,-0.018904149203001566,0.00046962469168419964,False,-0.21886363421170063,False,False
R3,mean_reversion,ETHUSDT,707014,no_fees,32385,-0.81084771545829,-0.7759409710351229,0.4497177086921141,-0.8782481578873463,-0.01801642666135472,0.0015336315372516474,False,-0.21863013662755293,False,False
R3,mean_reversion,ETHUSDT,707014,gross,32385,-0.814449013579539,-0.787403850144335,0.4497531669703729,-0.880545988173153,-0.018134727599102018,0.0014216895920916026,False,0.009306446361522447,False,False
R3,mean_reversion,ETHUSDT,765570,taker_4_1,32385,-0.7439147633201971,-0.6525996272887912,0.4254519274229627,-0.7874662827189934,-0.01668832325072801,0.002361605937233627,False,-0.2190192992677874,False,False
R3,mean_reversion,ETHUSDT,765570,maker_2_1,32385,-0.710894692418937,-0.5756023872325441,0.4254077258874397,-0.7646245389381932,-0.015930462547024994,0.0033282307797704745,False,-0.21886363421170063,False,False
R3,mean_reversion,ETHUSDT,765570,no_fees,32385,-0.6532319379274978,-0.4600387352187826,0.4253763597289158,-0.7298411785139886,-0.01469784474136191,0.004687589450159875,False,-0.21863013662755293,False,False
R3,mean_reversion,ETHUSDT,765570,gross,32385,-0.6468155057958427,-0.4483788722783785,0.42537706800164615,-0.7286691640852644,-0.014569999492791027,0.004784335083889021,False,0.009306446361522447,False,False
R3,mean_reversion,ETHUSDT,891022,taker_4_1,32385,-0.7557035470971953,-0.6903832270241183,0.4224539108869743,-0.8209003426684613,-0.01788783657126602,0.003396266899346143,False,-0.2190192992677874,False,False
R3,mean_reversion,ETHUSDT,891022,maker_2_1,32385,-0.7235455745718657,-0.6112908195771811,0.4224206054797542,-0.8127994838502856,-0.017105222177391098,0.004300787783561176,False,-0.21886363421170063,False,False
R3,mean_reversion,ETHUSDT,891022,no_fees,32385,-0.6672195294465555,-0.4925860188105988,0.42240734811509484,-0.7999593473218054,-0.015865152991167066,0.005654338990304927,False,-0.21863013662755293,False,False
R3,mean_reversion,ETHUSDT,891022,gross,32385,-0.6631940550210629,-0.48486489233049235,0.4224173685177809,-0.7988028789009394,-0.01581827225170142,0.0058363139812409376,False,0.009306446361522447,False,False
R3,volatility_breakout,BTCUSDT,278037,taker_4_1,32385,-0.4890282937431637,-0.45713745867103317,0.2992543503141757,-0.5308585708524405,-0.017247089500933864,0.007421531381618797,False,0.522747844787544,False,False
R3,volatility_breakout,BTCUSDT,278037,maker_2_1,32385,-0.4657072162862188,-0.4168589298951109,0.29922897292501865,-0.5248122072118897,-0.016817566116380807,0.007885032453630514,False,0.5230520209126748,False,False
R3,volatility_breakout,BTCUSDT,278037,no_fees,32385,-0.42872588130256717,-0.35640753347028525,0.2992083606684535,-0.5155989964972371,-0.016057456891075825,0.008579966211204992,False,0.5235082851004165,False,False
R3,volatility_breakout,BTCUSDT,278037,gross,32385,-0.4045726716606455,-0.3189499238371285,0.2992198155680744,-0.5207814301592093,-0.01590419606486538,0.008915663153169969,False,1.0065896149726061,False,False
R3,volatility_breakout,BTCUSDT,341110,taker_4_1,32385,0.05599892196425538,0.21524139709601406,0.34494104563767075,-0.48159571410548707,-0.008596132225445884,0.013893548280457343,False,0.522747844787544,False,True
R3,volatility_breakout,BTCUSDT,341110,maker_2_1,32385,0.11441629469941206,0.2574553537445194,0.3449073967867913,-0.4732286450272293,-0.008129011629866428,0.014234775997303464,False,0.5230520209126748,False,True
